"URL","都道府県","経営主体","病院名","病床数","住所","電話"
"http://www.higashi-totsuka.com/","神奈川県","医療法人","東戸塚記念病院",292,"神奈川県横浜市戸塚区品濃町548-7","045-825-2111"
"http://www.bmk.or.jp/fukui/","神奈川県","医療法人","福井記念病院",448,"神奈川県三浦市初声町高円坊1040-2","046-888-2145"
"http://www.sowa.or.jp/fuchinobe/","神奈川県","医療法人","渕野辺総合病院",161,"神奈川県相模原市中央区渕野辺3-2-8","042-754-2222"
"http://www.fureai-g.or.jp/kamakura-hp/","神奈川県","医療法人","ふれあい鎌倉ホスピタル",112,"神奈川県鎌倉市御成町9-5","0467-23-1111"
"http://www.fureai-g.or.jp/tsu/","神奈川県","医療法人","ふれあい鶴見ホスピタル",210,"神奈川県横浜市鶴見区東寺尾4-4-22","045-586-1717"
"http://www.yokohamahp.jp","神奈川県","医療法人","平成横浜病院",173,"神奈川県横浜市戸塚区戸塚町550","045-860-1777"
"http://www.heiwakai.com/","神奈川県","医療法人","平和病院",146,"神奈川県横浜市鶴見区東寺尾中台29-1","045-581-2211"
"http://www.matsushima-hp.or.jp/","神奈川県","医療法人","松島病院",117,"神奈川県横浜市西区戸部本町19-11","045-321-7311"
"http://midorikyowa.com/","神奈川県","医療法人","緑協和病院",145,"神奈川県横浜市青葉区奈良町1802","045-962-6666"
"http://www.midorino-hp.jp/","神奈川県","医療法人","みどり野リハビリテーション病院",136,"神奈川県大和市中央林間2-6-17","046-271-1221"
"http://www12.plala.or.jp/yagi-hp/","神奈川県","医療法人","八木病院",94,"神奈川県秦野市本町1-3-1","0463-81-1666"
"http://www.yth.or.jp/","神奈川県","医療法人","大和徳洲会病院",199,"神奈川県大和市中央4-4-12","046-264-1111"
"http://www.yamamoto-kinen.or.jp","神奈川県","医療法人","山本記念病院",131,"神奈川県横浜市都筑区東山田町1552","045-593-2211"
"http://yugawara-icho.or.jp/","神奈川県","医療法人","湯河原胃腸病院",108,"神奈川県足柄下郡湯河原町土肥4-3-1","0465-62-7181"
"http://www.uraga-hp.com/","神奈川県","医療法人","よこすか浦賀病院",99,"神奈川県横須賀市西浦賀1-11-1","046-841-0922"
"http://www.ims-yokohama-asahi.jp/","神奈川県","医療法人","横浜旭中央総合病院",515,"神奈川県横浜市旭区若葉台4-20-1","045-921-6111"
"http://www.shinmidori.com/","神奈川県","医療法人","横浜新緑総合病院",236,"神奈川県横浜市緑区十日市場町1726-7","045-984-2400"
"http://www.yokoso.or.jp","神奈川県","医療法人","横浜総合病院",300,"神奈川県横浜市青葉区鉄町2201-5","045-902-0001"
"http://www.zenjinkai.or.jp/hospital/yokohama/","神奈川県","医療法人","横浜第一病院",52,"神奈川県横浜市西区高島2-5-15","045-453-6711"
"http://www.tsurugaminehospital.com/","神奈川県","医療法人","横浜鶴ヶ峰病院",151,"神奈川県横浜市旭区川島町1764","045-371-2511"
"https://www.yt-reha.jp","神奈川県","医療法人","横浜鶴見リハビリテーション病院",228,"神奈川県横浜市鶴見区下野谷町4-145-1","045-503-2000"
"http://www.yokohama-toho.jp/","神奈川県","医療法人","横浜東邦病院",96,"神奈川県横浜市港南区最戸1-3-16","045-741-2511"
"http://www.ynrh.jp/","神奈川県","医療法人","横浜なみきリハビリテーション病院",224,"神奈川県横浜市金沢区並木2-8-1","045-788-0031"
"http://www.jikei-o.or.jp/oguchi-higashi/index.html","神奈川県","特定医療法人","大口東総合病院",179,"神奈川県横浜市神奈川区入江2-19-1","045-401-2411"
"http://www.ota-g-hospital.com/","神奈川県","特定医療法人","太田総合病院",261,"神奈川県川崎市川崎区日進町1-50","044-244-0131"
"http://www.kashimada-h.com","神奈川県","特定医療法人","鹿島田病院",98,"神奈川県川崎市幸区鹿島田1-21-20","044-511-0551"
"http://kameda-hp.jp/","神奈川県","特定医療法人","亀田病院",60,"神奈川県横浜市西区御所山町77","045-231-1881"
"http://www.yha-net.jp/sasaki/","神奈川県","特定医療法人","佐々木病院",88,"神奈川県横浜市鶴見区下末吉1-13-8","045-581-3123"
"http://www.swg.or.jp/hospital/","神奈川県","特定医療法人","湘南中央病院",199,"神奈川県藤沢市羽鳥1-3-43","0466-36-8151"
"http://www.takatsuhosp.or.jp/","神奈川県","特定医療法人","総合高津中央病院",260,"神奈川県川崎市高津区溝口1-16-7","044-822-6121"
"http://www.goshomi.jp","神奈川県","特定医療法人","藤沢御所見病院",154,"神奈川県藤沢市獺郷580","0466-48-6501"
"http://www.minamiyamato-hosp.or.jp","神奈川県","特定医療法人","南大和病院",140,"神奈川県大和市下和田1331-2","046-269-2411"
"https://www.yamachika-hp.jp/","神奈川県","特定医療法人","山近記念総合病院",152,"神奈川県小田原市小八幡3-19-14","0465-47-7151"
"http://ebina.jinai.jp/","神奈川県","社会医療法人","海老名総合病院",479,"神奈川県海老名市河原口1320","046-233-1311"
"http://www.ofunachuohp.net","神奈川県","社会医療法人","大船中央病院",285,"神奈川県鎌倉市大船6-2-24","0467-45-2111"
"http://saiwaihp.jp/","神奈川県","社会医療法人","川崎幸病院",326,"神奈川県川崎市幸区大宮町31-27","044-544-4611"
"https://zama.jinai.jp/","神奈川県","社会医療法人","座間総合病院",352,"神奈川県座間市相武台1-50-1","046-251-1311"
"https://www.tomei.or.jp/hospital/","神奈川県","社会医療法人","東名厚木病院",282,"神奈川県厚木市船子232","046-229-1771"
"http://www.kitasato-u.ac.jp/khp/","神奈川県","私立学校法人","北里大学病院",1033,"神奈川県相模原市南区北里1-15-1","042-778-8111"
"http://www.marianna-u.ac.jp/hospital/","神奈川県","私立学校法人","聖マリアンナ医科大学病院",1208,"神奈川県川崎市宮前区菅生2-16-1","044-977-8111"
"http://marianna-yokohama.jp/","神奈川県","私立学校法人","聖マリアンナ医科大学横浜市西部病院",518,"神奈川県横浜市旭区矢指町1197-1","045-366-1111"
"http://teikyo-mizonokuchi.jp/","神奈川県","私立学校法人","帝京大学医学部附属溝口病院",400,"神奈川県川崎市高津区二子5-1-1","044-844-3333"
"http://www.fuzoku-hosp.tokai.ac.jp/","神奈川県","私立学校法人","東海大学医学部付属病院",804,"神奈川県伊勢原市下糟屋143","0463-93-1121"
"http://shinzen.jp/","神奈川県","社会福祉法人","国際親善総合病院",287,"神奈川県横浜市泉区西が岡1-28-1","045-813-0221"
"http://www.seirei.or.jp/yokohama/","神奈川県","社会福祉法人","聖隷横浜病院",300,"神奈川県横浜市保土ヶ谷区岩井町215","045-715-3111"
"http://www.kinugasa.or.jp/byouintop.html","神奈川県","社会福祉法人","総合病院衣笠病院",251,"神奈川県横須賀市小矢部2-23-1","046-852-1182"
"http://10ai-konan.jp/","神奈川県","社会福祉法人","横浜医療福祉センター港南",170,"神奈川県横浜市港南区港南台4-6-20","045-830-5757"
"http://www.kawasaki-kyodo.jp/","神奈川県","医療生協","川崎協同病院",267,"神奈川県川崎市川崎区桜本2-1-5","044-299-4781"
"http://kamakurahospital.or.jp/","神奈川県","その他法人","鎌倉病院",85,"神奈川県鎌倉市長谷3-1-8","0467-22-5500"
"http://www.nagatsuta-ks-hp.or.jp/","神奈川県","その他法人","長津田厚生総合病院",190,"神奈川県横浜市緑区長津田4-23-1","045-981-1201"
"http://www.yokohama-ekisaikai.com/","神奈川県","その他法人","横浜掖済会病院",151,"神奈川県横浜市中区山田町1-2","045-261-8191"
"http://shonan-daiichi.jp/","神奈川県","個人","湘南第一病院",94,"神奈川県藤沢市湘南台1-19-7","0466-44-7111"
"https://saigata.hosp.go.jp/","新潟県","独立行政法人国立病院機構","さいがた医療センター",410,"新潟県上越市大潟区犀潟468-1","025-534-3131"
"http://www.niigata-nh.go.jp/html/index.html","新潟県","独立行政法人国立病院機構","新潟病院",350,"新潟県柏崎市赤坂町3-52","0257-22-2126"
"https://nishiniigata.hosp.go.jp/","新潟県","独立行政法人国立病院機構","西新潟中央病院",400,"新潟県新潟市西区真砂1-14-1","025-265-3171"
"www.uonuma-kikan-hospital.jp/","新潟県","都道府県","魚沼基幹病院",454,"新潟県南魚沼市浦佐4132番地","025-777-3200"
"http://kakizaki-hp.niigata.jp/","新潟県","都道府県","新潟県立柿崎病院",55,"新潟県上越市柿崎区柿崎6412-1","025-536-3131"
"http://www.kamo-hospital.kamo.niigata.jp/","新潟県","都道府県","新潟県立加茂病院",180,"新潟県加茂市青海町1-9-1","0256-52-0701"
"http://www.niigata-cc.jp","新潟県","都道府県","新潟県立がんセンター新潟病院",450,"新潟県新潟市中央区川岸町2-15-3","025-266-5111"
"http://www.iwafune.ne.jp/~sakamachi-hosp/","新潟県","都道府県","新潟県立坂町病院",148,"新潟県村上市下鍜冶屋589","0254-62-3111"
"http://www.sbthp.jp/","新潟県","都道府県","新潟県立新発田病院",478,"新潟県新発田市本町1-2-8","0254-22-3121"
"http://www.psyche-niigata.jp/","新潟県","都道府県","新潟県立精神医療センター",400,"新潟県長岡市寿2-4-1","0258-24-3930"
"http://www.cent-hosp.pref.niigata.jp/","新潟県","都道府県","新潟県立中央病院",530,"新潟県上越市新南町205","025-522-7711"
"http://tsugawa-hospital.sakura.ne.jp/","新潟県","都道府県","新潟県立津川病院",67,"新潟県東蒲原郡阿賀町津川200","0254-92-3311"
"http://www.tsrh.jp","新潟県","都道府県","新潟県立燕労災病院",300,"新潟県燕市佐渡633","0256-64-5111"
"http://www.tokamachi-hosp-niigata.jp/","新潟県","都道府県","新潟県立十日町病院",275,"新潟県十日町市高田町三丁目南32-9","025-757-5566"
"http://www.matsudai-hp.server-shared.com","新潟県","都道府県","新潟県立松代病院",55,"新潟県十日町市松代3592-2","025-597-2100"
"http://www.myoukou-hsp.gr.jp/","新潟県","都道府県","新潟県立妙高病院",60,"新潟県妙高市田口147-1","0255-86-2003"
"http://www.ash.ne.jp/~yosidahp/","新潟県","都道府県","新潟県立吉田病院",199,"新潟県燕市吉田大保町32-14","0256-92-5111"
"http://www.ra-center.com","新潟県","都道府県","新潟県立リウマチセンター",100,"新潟県新発田市本町1-2-8","0254-23-7751"
"http://www.niigata-kouseiren.jp/hospital/aganoshimin/","新潟県","市町村","あがの市民病院",250,"新潟県阿賀野市岡山町13-23","0250-62-2780"
"http://www.hosp.niigata.niigata.jp/","新潟県","市町村","新潟市民病院",676,"新潟県新潟市中央区鐘木463-7","025-281-5151"
"http://www2.city.mitsuke.niigata.jp/hospital/","新潟県","市町村","見附市立病院",94,"新潟県見附市学校町2-13-50","0258-62-2800"
"http://www.yukigunihp.jp/","新潟県","市町村","ゆきぐに大和病院",45,"新潟県南魚沼市浦佐4115","025-777-2111"
"http://www.nagaoka.jrc.or.jp/","新潟県","日赤","長岡赤十字病院",605,"新潟県長岡市千秋2-297-1","0258-28-3600"
"http://www.ngt.saiseikai.or.jp/","新潟県","済生会","済生会新潟病院",425,"新潟県新潟市西区寺地280-7","025-233-6161"
"http://www.saisanhp.com","新潟県","済生会","新潟県済生会三条病院",199,"新潟県三条市大野畑6-18","0256-33-1551"
"http://www.itoigawa-hp.jp","新潟県","厚生連","糸魚川総合病院",261,"新潟県糸魚川市竹ケ花457-1","025-552-0280"
"https://www.ojiya-ghp.jp","新潟県","厚生連","小千谷総合病院",300,"新潟県小千谷市大字平沢新田111番地","0258-81-1600"
"http://www.kashiwazaki-ghmc.jp/","新潟県","厚生連","柏崎総合医療センター",400,"新潟県柏崎市北半田2-11-3","0257-23-2165"
"http://sadosogo-hp.jp/","新潟県","厚生連","佐渡総合病院",354,"新潟県佐渡市千種161","0259-63-3121"
"http://www.kouseiren-sanjo.jp","新潟県","厚生連","三条総合病院",199,"新潟県三条市塚野目5-1-62","0256-32-1131"
"http://joetsu-hp.jp/","新潟県","厚生連","上越総合病院",318,"新潟県上越市大道福田616","025-524-3000"
"http://www.toyosaka-hospital.jp/","新潟県","厚生連","豊栄病院",199,"新潟県新潟市北区石動1-11-1","025-386-2311"
"http://www.nagachu.jp","新潟県","厚生連","長岡中央綜合病院",500,"新潟県長岡市川崎町2041","0258-35-3700"
"http://www.niigata-medical.jp","新潟県","厚生連","新潟医療センター",404,"新潟県新潟市西区小針3-27-11","025-232-0111"
"http://www.mgh.jp/","新潟県","厚生連","村上総合病院",263,"新潟県村上市田端町2-17","0254-53-2141"
"http://www.k-central.or.jp","新潟県","医療法人","柏崎中央病院",54,"新潟県柏崎市駅前2-1-25","0257-23-6254"
"http://ijn.or.jp/","新潟県","医療法人","亀田第一病院",197,"新潟県新潟市江南区西町2-5-22","025-382-3111"
"http://www.hakujitsukai.com/","新潟県","医療法人","黒川病院",269,"新潟県胎内市下館字大開1522","0254-47-2422"
"https://www.saito-memorial.com","新潟県","医療法人","齋藤記念病院",98,"新潟県南魚沼市欠之上478-2","025-773-5111"
"http://sanpokukai.jp/","新潟県","医療法人","肴町病院",105,"新潟県村上市田端町16-7","0254-53-2781"
"http://www.jojinkai.com/shirone/","新潟県","医療法人","白根大通病院",299,"新潟県新潟市南区大通黄金4-14-2","025-362-0260"
"https://www.midori-gr.jp/","新潟県","医療法人","総合リハビリテーションセンター みどり病院",261,"新潟県新潟市神道寺2-5-1","025-244-0080"
"http://www.sutokukai.or.jp/tamiya-hp/","新潟県","医療法人","田宮病院",479,"新潟県長岡市深沢町2300","0258-46-3200"
"http://chimeido.jp","新潟県","医療法人","知命堂病院",145,"新潟県上越市西城町3-6-31","025-523-2161"
"http://www.tsubakida.com","新潟県","医療法人","椿田病院",44,"新潟県新潟市江南区大渕176","025-276-2382"
"http://www.shihatsudo.or.jp","新潟県","医療法人","富永草野病院",196,"新潟県三条市興野2-2-25","0256-36-8777"
"jinseikai.jp/toyano/","新潟県","医療法人","とやの中央病院",160,"新潟県新潟市中央区鳥屋野450-3","025-284-5161"
"http://www.kyouseikai-hosp.com/","新潟県","医療法人","中条中央病院",90,"新潟県胎内市西本町12-1","0254-44-8800"
"http://www.niigata-nogeka.or.jp","新潟県","医療法人","新潟脳外科病院",178,"新潟県新潟市西区山田3057","025-231-5111"
"http://www.niigataminami-hp.com","新潟県","医療法人","新潟南病院",177,"新潟県新潟市中央区鳥屋野2007-6","025-284-2511"
